OBJECT_SCHEMA,OBJECT_NAME,OBJECT_TYPE,OBJECT_COMMENT,FIELD_ORDER,FIELD_NAME,FIELD_DATA_TYPE,CHAR_MAX_LEN,NUMERIC_PRECISION,NUMERIC_SCALE,DATETIME_PRECISION,NULLABLE,DEFAULT_VALUE,FIELD_COMMENT
PUBLIC_DATA,EUROPEAN_CENTRAL_BANK_ATTRIBUTES,VIEW,"Consumer price indices, residential property prices, and valuations for European countries and country groups, provided by the European Central Bank.

The European Central Bank (ECB) is a central institution of the Eurozone, primarily responsible for managing the euro and framing and implementing EU economic & monetary policy. Our ECB data covers the following: (1) Consumer Price Indices for a wide range of consumer goods, (2) Residential Property Prices, and (3) Residential Property Valuations. Data is provided for European countries as well as the European country groups.

Provides a wide format breakdown of variables included in the european_central_bank_timeseries table.",5,UNIT,TEXT,16777216,,,,YES,,Unit of measurement for the reported value.
PUBLIC_DATA,EUROPEAN_CENTRAL_BANK_ATTRIBUTES,VIEW,"Consumer price indices, residential property prices, and valuations for European countries and country groups, provided by the European Central Bank.

The European Central Bank (ECB) is a central institution of the Eurozone, primarily responsible for managing the euro and framing and implementing EU economic & monetary policy. Our ECB data covers the following: (1) Consumer Price Indices for a wide range of consumer goods, (2) Residential Property Prices, and (3) Residential Property Valuations. Data is provided for European countries as well as the European country groups.

Provides a wide format breakdown of variables included in the european_central_bank_timeseries table.",6,FREQUENCY,TEXT,16777216,,,,YES,,Frequency of aggregations.
PUBLIC_DATA,EUROPEAN_CENTRAL_BANK_ATTRIBUTES,VIEW,"Consumer price indices, residential property prices, and valuations for European countries and country groups, provided by the European Central Bank.

The European Central Bank (ECB) is a central institution of the Eurozone, primarily responsible for managing the euro and framing and implementing EU economic & monetary policy. Our ECB data covers the following: (1) Consumer Price Indices for a wide range of consumer goods, (2) Residential Property Prices, and (3) Residential Property Valuations. Data is provided for European countries as well as the European country groups.

Provides a wide format breakdown of variables included in the european_central_bank_timeseries table.",7,MEASUREMENT_TYPE,TEXT,16777216,,,,YES,,"Details how the variable was measured or calculated; specifications for the type of unit measured (e.g., 3-month moving average (Average of observations through period))."
PUBLIC_DATA,EUROPEAN_CENTRAL_BANK_ATTRIBUTES,VIEW,"Consumer price indices, residential property prices, and valuations for European countries and country groups, provided by the European Central Bank.

The European Central Bank (ECB) is a central institution of the Eurozone, primarily responsible for managing the euro and framing and implementing EU economic & monetary policy. Our ECB data covers the following: (1) Consumer Price Indices for a wide range of consumer goods, (2) Residential Property Prices, and (3) Residential Property Valuations. Data is provided for European countries as well as the European country groups.

Provides a wide format breakdown of variables included in the european_central_bank_timeseries table.",8,GEO_COVERAGE,TEXT,16777216,,,,YES,,"Determines whether the variable relates to part or all of a country (e.g., Whole country, Large cities, National excluding capital city)."
PUBLIC_DATA,EUROPEAN_CENTRAL_BANK_ATTRIBUTES,VIEW,"Consumer price indices, residential property prices, and valuations for European countries and country groups, provided by the European Central Bank.

The European Central Bank (ECB) is a central institution of the Eurozone, primarily responsible for managing the euro and framing and implementing EU economic & monetary policy. Our ECB data covers the following: (1) Consumer Price Indices for a wide range of consumer goods, (2) Residential Property Prices, and (3) Residential Property Valuations. Data is provided for European countries as well as the European country groups.

Provides a wide format breakdown of variables included in the european_central_bank_timeseries table.",9,SEASONALLY_ADJUSTED,TEXT,16777216,,,,YES,,Indicates whether the value is seasonally adjusted.
PUBLIC_DATA,EUROPEAN_CENTRAL_BANK_ATTRIBUTES,VIEW,"Consumer price indices, residential property prices, and valuations for European countries and country groups, provided by the European Central Bank.

The European Central Bank (ECB) is a central institution of the Eurozone, primarily responsible for managing the euro and framing and implementing EU economic & monetary policy. Our ECB data covers the following: (1) Consumer Price Indices for a wide range of consumer goods, (2) Residential Property Prices, and (3) Residential Property Valuations. Data is provided for European countries as well as the European country groups.

Provides a wide format breakdown of variables included in the european_central_bank_timeseries table.",10,SOURCE,TEXT,16777216,,,,YES,,Source where the variable is originally collected or published.
PUBLIC_DATA,EUROPEAN_CENTRAL_BANK_ATTRIBUTES_PIT,VIEW,"Tracks history of the european_central_bank_attributes table with start and end timestamps to indicate row validity periods. 

Current rows have a NULL end timestamp. Updated and deleted rows are time-stamped, including deletion time, in Eastern Time with UTC offset.",1,VARIABLE,TEXT,16777216,,,,YES,,"Unique identifier for a variable, joinable to the timeseries table."
PUBLIC_DATA,EUROPEAN_CENTRAL_BANK_ATTRIBUTES_PIT,VIEW,"Tracks history of the european_central_bank_attributes table with start and end timestamps to indicate row validity periods. 

Current rows have a NULL end timestamp. Updated and deleted rows are time-stamped, including deletion time, in Eastern Time with UTC offset.",2,VARIABLE_NAME,TEXT,16777216,,,,YES,,Human-readable unique name for the variable.
PUBLIC_DATA,EUROPEAN_CENTRAL_BANK_ATTRIBUTES_PIT,VIEW,"Tracks history of the european_central_bank_attributes table with start and end timestamps to indicate row validity periods. 

Current rows have a NULL end timestamp. Updated and deleted rows are time-stamped, including deletion time, in Eastern Time with UTC offset.",3,ITEM_DESCRIPTION,TEXT,16777216,,,,YES,,The item category referenced as part of the harmonized index of consumer prices.
PUBLIC_DATA,EUROPEAN_CENTRAL_BANK_ATTRIBUTES_PIT,VIEW,"Tracks history of the european_central_bank_attributes table with start and end timestamps to indicate row validity periods. 

Current rows have a NULL end timestamp. Updated and deleted rows are time-stamped, including deletion time, in Eastern Time with UTC offset.",4,MEASURE,TEXT,16777216,,,,YES,,Quantifiable attribute or subject; description of what is being recorded.
PUBLIC_DATA,EUROPEAN_CENTRAL_BANK_ATTRIBUTES_PIT,VIEW,"Tracks history of the european_central_bank_attributes table with start and end timestamps to indicate row validity periods. 

Current rows have a NULL end timestamp. Updated and deleted rows are time-stamped, including deletion time, in Eastern Time with UTC offset.",5,UNIT,TEXT,16777216,,,,YES,,Unit of measurement for the reported value.
PUBLIC_DATA,EUROPEAN_CENTRAL_BANK_ATTRIBUTES_PIT,VIEW,"Tracks history of the european_central_bank_attributes table with start and end timestamps to indicate row validity periods. 

Current rows have a NULL end timestamp. Updated and deleted rows are time-stamped, including deletion time, in Eastern Time with UTC offset.",6,FREQUENCY,TEXT,16777216,,,,YES,,Frequency of aggregations.
PUBLIC_DATA,EUROPEAN_CENTRAL_BANK_ATTRIBUTES_PIT,VIEW,"Tracks history of the european_central_bank_attributes table with start and end timestamps to indicate row validity periods. 

Current rows have a NULL end timestamp. Updated and deleted rows are time-stamped, including deletion time, in Eastern Time with UTC offset.",7,MEASUREMENT_TYPE,TEXT,16777216,,,,YES,,"Details how the variable was measured or calculated; specifications for the type of unit measured (e.g., 3-month moving average (Average of observations through period))."
PUBLIC_DATA,EUROPEAN_CENTRAL_BANK_ATTRIBUTES_PIT,VIEW,"Tracks history of the european_central_bank_attributes table with start and end timestamps to indicate row validity periods. 

Current rows have a NULL end timestamp. Updated and deleted rows are time-stamped, including deletion time, in Eastern Time with UTC offset.",8,GEO_COVERAGE,TEXT,16777216,,,,YES,,"Determines whether the variable relates to part or all of a country (e.g., Whole country, Large cities, National excluding capital city)."
PUBLIC_DATA,EUROPEAN_CENTRAL_BANK_ATTRIBUTES_PIT,VIEW,"Tracks history of the european_central_bank_attributes table with start and end timestamps to indicate row validity periods. 

Current rows have a NULL end timestamp. Updated and deleted rows are time-stamped, including deletion time, in Eastern Time with UTC offset.",9,SEASONALLY_ADJUSTED,TEXT,16777216,,,,YES,,Indicates whether the value is seasonally adjusted.
PUBLIC_DATA,EUROPEAN_CENTRAL_BANK_ATTRIBUTES_PIT,VIEW,"Tracks history of the european_central_bank_attributes table with start and end timestamps to indicate row validity periods. 

Current rows have a NULL end timestamp. Updated and deleted rows are time-stamped, including deletion time, in Eastern Time with UTC offset.",10,SOURCE,TEXT,16777216,,,,YES,,Source where the variable is originally collected or published.
PUBLIC_DATA,EUROPEAN_CENTRAL_BANK_ATTRIBUTES_PIT,VIEW,"Tracks history of the european_central_bank_attributes table with start and end timestamps to indicate row validity periods. 

Current rows have a NULL end timestamp. Updated and deleted rows are time-stamped, including deletion time, in Eastern Time with UTC offset.",11,_EFFECTIVE_START_TIMESTAMP,TIMESTAMP_TZ,,,,9,YES,,Date and time (in ET) from which a row is valid.
PUBLIC_DATA,EUROPEAN_CENTRAL_BANK_ATTRIBUTES_PIT,VIEW,"Tracks history of the european_central_bank_attributes table with start and end timestamps to indicate row validity periods. 

Current rows have a NULL end timestamp. Updated and deleted rows are time-stamped, including deletion time, in Eastern Time with UTC offset.",12,_EFFECTIVE_END_TIMESTAMP,TIMESTAMP_TZ,,,,9,YES,,Date and time (in ET) until which a row is valid.
PUBLIC_DATA,EUROPEAN_CENTRAL_BANK_TIMESERIES,VIEW,"Consumer price indices, residential property prices, and valuations for European countries and country groups, provided by the European Central Bank.

The European Central Bank (ECB) is a central institution of the Eurozone, primarily responsible for managing the euro and framing and implementing EU economic & monetary policy. Our ECB data covers the following: (1) Consumer Price Indices for a wide range of consumer goods, (2) Residential Property Prices, and (3) Residential Property Valuations. Data is provided for European countries as well as the European country groups.

Each row represents a distinct timeseries, date, and value by geographic entity. Each variable is detailed in the european_central_bank_attributes table.",1,GEO_ID,TEXT,16777216,,,,YES,,"A unique identifier for a place. Joinable to other geography tables including GEOGRAPHY_INDEX, GEOGRAPHY_RELATIONSHIPS, and GEOGRAPHY_CHARACTERISTICS."
